
Data;Hora(UTC);TempIns.(C);TempMax(C);TemMin(C);UmiIns(%);UmiMax(%);UmiMin(%);PtoOrvalhoIns(C);PtoOrvalhoMax(C);PtoOrvalhoMin(C);PressaoIns(hPa);PressaoMax(hPa);PressaoMin(hPa);VelVento(m/s);DirVento(m/s);RajVento(m/s);Radiacao(KJ/m²);Chuva(mm);
19/02/2019;0900;25,4;25,7;25,3;72,0;72,0;70,0;19,9;20,0;19,7;971,2;971,2;970,9;2,5;121,0;6,5;2,91;0,0;
19/02/2019;1000;25,4;25,5;25,3;70,0;72,0;70,0;19,6;19,9;19,6;972,0;972,0;971,2;3,2;126,0;6,6;162,52;0,0;
19/02/2019;1100;26,6;26,8;25,4;65,0;70,0;65,0;19,4;20,0;19,3;972,5;972,5;972,0;3,9;130,0;7,6;722,14;0,0;
19/02/2019;1200;27,7;28,4;26,6;60,0;65,0;58,0;19,1;20,1;18,9;972,8;972,9;972,5;3,6;127,0;6,9;1457,86;0,0;
19/02/2019;1300;29,2;29,9;27,7;53,0;60,0;53,0;18,6;20,2;18,5;972,6;972,8;972,6;3,6;120,0;6,7;1978,17;0,0;
19/02/2019;1400;30,2;31,5;29,2;49,0;54,0;47,0;18,2;19,4;18,0;972,1;972,6;972,1;3,4;132,0;6,7;2409,90;0,0;
19/02/2019;1500;32,2;32,3;30,2;42,0;49,0;42,0;17,7;18,9;17,2;971,1;972,1;971,1;3,5;135,0;7,0;2534,93;0,0;
19/02/2019;1600;32,3;33,3;31,2;42,0;44,0;39,0;17,7;18,8;16,7;969,9;971,1;969,9;3,4;120,0;7,0;2596,22;0,0;
19/02/2019;1700;32,5;33,4;31,8;41,0;43,0;39,0;17,7;18,1;17,1;968,7;969,9;968,7;3,8;121,0;8,2;2148,93;0,0;
19/02/2019;1800;34,2;34,3;32,2;38,0;42,0;38,0;17,8;18,4;16,7;968,0;968,7;968,0;3,2;116,0;7,0;2016,81;0,0;
19/02/2019;1900;33,1;34,2;32,6;38,0;40,0;37,0;16,8;17,9;16,6;967,2;968,0;967,2;3,6;141,0;7,6;1438,31;0,0;
19/02/2019;2000;32,9;34,0;32,9;34,0;38,0;33,0;15,1;17,3;15,0;967,0;967,2;966,9;4,1;129,0;7,0;922,16;0,0;
19/02/2019;2100;32,5;33,2;32,5;33,0;36,0;32,0;14,2;16,0;14,0;967,2;967,2;966,9;3,4;126,0;6,3;310,77;0,0;
19/02/2019;2200;31,8;32,5;31,7;37,0;37,0;33,0;15,2;15,4;14,3;967,6;967,6;967,2;2,0;141,0;5,5;0,84;0,0;
19/02/2019;2300;30,7;31,8;30,7;45,0;45,0;37,0;17,4;17,4;15,2;968,3;968,3;967,6;0,5;141,0;3,9;;0,0;
20/02/2019;0000;29,6;30,7;29,6;48,0;48,0;43,0;17,6;17,7;16,4;968,7;968,7;968,3;0,4;204,0;1,6;;0,0;
20/02/2019;0100;28,8;29,6;28,8;54,0;54,0;48,0;18,5;18,6;17,4;969,3;969,3;968,7;0,1;191,0;2,2;;0,0;
20/02/2019;0200;28,2;28,8;28,0;55,0;59,0;53,0;18,4;19,5;17,9;969,6;969,6;969,3;0,3;283,0;1,2;;0,0;
20/02/2019;0300;28,2;28,4;28,1;55,0;58,0;54,0;18,4;19,2;18,0;969,5;969,7;969,5;0,0;330,0;1,2;;0,0;
20/02/2019;0400;27,9;28,5;27,7;58,0;59,0;55,0;18,7;19,2;18,5;969,7;970,2;969,5;0,8;108,0;6,2;;0,0;
20/02/2019;0500;27,6;28,2;27,5;57,0;58,0;54,0;18,2;18,8;18,0;969,5;969,7;969,5;2,1;137,0;4,3;;0,0;
20/02/2019;0600;27,1;27,7;27,1;55,0;57,0;53,0;17,3;18,2;17,2;969,3;969,6;969,3;2,9;126,0;6,1;;0,0;
20/02/2019;0700;26,3;27,1;26,3;59,0;59,0;55,0;17,7;17,7;17,3;969,6;969,6;969,3;1,9;134,0;5,5;;0,0;
20/02/2019;0800;25,7;26,3;25,7;63,0;63,0;59,0;18,1;18,1;17,7;969,8;969,8;969,6;1,7;99,0;3,6;;0,0;
20/02/2019;0900;25,1;25,6;25,0;66,0;67,0;63,0;18,3;18,4;18,1;970,4;970,4;969,7;2,1;89,0;4,2;0,58;0,0;
20/02/2019;1000;26,1;26,1;25,1;59,0;66,0;59,0;17,6;18,5;17,5;971,4;971,4;970,4;3,0;104,0;5,9;270,52;0,0;
20/02/2019;1100;27,2;27,4;26,1;55,0;60,0;54,0;17,3;17,8;16,8;972,0;972,0;971,4;3,3;113,0;6,0;963,75;0,0;
20/02/2019;1200;28,8;28,8;27,0;46,0;55,0;46,0;16,2;17,7;16,0;972,1;972,2;971,9;2,4;120,0;5,5;1635,53;0,0;
20/02/2019;1300;29,4;30,2;28,3;41,0;47,0;39,0;14,5;16,3;14,5;971,6;972,1;971,6;2,1;114,0;5,3;2191,99;0,0;
20/02/2019;1400;31,1;31,4;29,1;38,0;42,0;36,0;15,0;15,6;14,1;970,9;971,6;970,9;2,6;144,0;6,7;2585,90;0,0;
20/02/2019;1500;32,7;33,0;30,8;33,0;38,0;33,0;14,5;15,7;14,0;969,8;970,9;969,7;2,0;95,0;6,7;2802,30;0,0;
20/02/2019;1600;34,0;34,1;32,1;31,0;34,0;31,0;14,7;15,5;13,8;968,4;969,8;968,4;2,0;189,0;6,7;2810,53;0,0;
20/02/2019;1700;35,4;36,0;33,7;26,0;31,0;26,0;13,1;15,1;12,9;967,2;968,4;967,2;3,4;155,0;6,8;2539,98;0,0;
20/02/2019;1800;35,9;36,3;34,9;24,0;26,0;23,0;12,0;13,0;11,7;966,3;967,2;966,3;2,8;168,0;6,8;2222,78;0,0;
20/02/2019;1900;36,4;36,8;35,7;21,0;24,0;20,0;10,5;12,6;9,6;965,8;966,3;965,7;4,1;131,0;7,8;1676,45;0,0;
20/02/2019;2000;35,3;36,6;35,3;25,0;25,0;21,0;12,1;12,5;10,7;965,5;965,8;965,4;4,3;109,0;8,6;1012,33;0,0;
20/02/2019;2100;34,1;35,4;34,1;26,0;26,0;23,0;11,7;12,5;10,8;965,6;965,6;965,3;3,5;120,0;9,5;304,26;0,0;
20/02/2019;2200;33,1;34,1;33,1;27,0;28,0;26,0;11,9;11,9;11,4;965,8;965,8;965,4;2,8;129,0;6,3;;0,0;
20/02/2019;2300;32,2;33,2;32,2;33,0;33,0;27,0;14,1;14,1;11,9;966,5;966,5;965,8;3,1;142,0;5,3;;0,0;
21/02/2019;0000;31,8;32,2;31,8;36,0;36,0;33,0;14,8;14,8;14,1;967,3;967,3;966,5;2,8;140,0;5,0;;0,0;
21/02/2019;0100;31,5;31,9;31,5;37,0;37,0;36,0;15,0;15,1;14,8;968,2;968,2;967,3;2,1;154,0;5,0;;0,0;
21/02/2019;0200;30,4;31,6;30,2;42,0;43,0;37,0;15,9;16,1;15,1;968,5;968,5;968,2;1,7;164,0;3,7;;0,0;
21/02/2019;0300;30,4;30,5;29,6;42,0;47,0;41,0;15,8;17,2;15,7;968,6;968,6;968,4;2,3;134,0;6,7;;0,0;
21/02/2019;0400;28,8;30,4;28,8;50,0;50,0;41,0;17,3;17,3;15,7;968,1;968,7;968,1;3,1;107,0;8,1;;0,0;
21/02/2019;0500;27,6;28,8;27,6;57,0;57,0;50,0;18,3;18,3;17,3;968,1;968,1;968,0;0,5;104,0;6,9;;0,0;
21/02/2019;0600;27,3;27,7;27,3;59,0;59,0;57,0;18,7;18,7;18,2;968,2;968,2;968,0;2,2;107,0;4,5;;0,0;
21/02/2019;0700;26,7;27,3;26,7;62,0;62,0;59,0;18,7;18,8;18,7;968,9;968,9;968,2;2,6;107,0;5,3;;0,0;
21/02/2019;0800;26,0;26,7;26,0;65,0;65,0;62,0;18,9;19,0;18,6;969,6;969,6;968,9;2,9;138,0;5,3;;0,0;
21/02/2019;0900;25,4;26,0;25,4;66,0;66,0;65,0;18,7;18,9;18,6;969,5;969,7;969,4;3,8;122,0;6,9;;0,0;
21/02/2019;1000;26,1;26,1;25,3;63,0;67,0;63,0;18,5;18,8;18,2;970,5;970,5;969,5;3,8;119,0;7,8;296,12;0,0;
21/02/2019;1100;27,1;27,3;26,0;60,0;63,0;59,0;18,5;18,8;18,2;971,0;971,1;970,5;3,8;124,0;7,4;981,84;0,0;
21/02/2019;1200;28,0;29,0;26,9;54,0;60,0;52,0;17,9;19,0;17,8;971,5;971,5;971,0;3,9;116,0;7,2;1689,10;0,0;
21/02/2019;1300;29,3;29,4;27,9;50,0;56,0;49,0;17,7;18,6;17,6;971,7;971,8;971,5;4,8;129,0;8,2;2175,37;0,0;
21/02/2019;1400;30,6;30,8;28,8;45,0;50,0;45,0;17,4;18,1;17,0;971,8;971,9;971,7;4,4;131,0;7,8;2672,72;0,0;
21/02/2019;1500;30,4;31,0;29,4;43,0;47,0;42,0;16,5;17,4;16,5;971,5;972,0;971,5;2,9;90,0;7,8;2344,60;0,0;
21/02/2019;1600;31,9;33,0;30,2;41,0;44,0;38,0;16,9;17,2;15,8;970,6;971,5;970,6;2,0;197,0;6,6;3069,92;0,0;
21/02/2019;1700;33,0;33,6;31,6;35,0;41,0;35,0;15,7;16,6;15,1;969,3;970,6;969,3;3,2;107,0;5,3;2719,99;0,0;
21/02/2019;1800;33,4;34,0;32,0;31,0;37,0;31,0;14,0;16,1;14,0;968,6;969,3;968,6;2,6;165,0;6,9;2258,14;0,0;
21/02/2019;1900;33,8;34,7;33,4;30,0;31,0;29,0;13,9;14,6;13,7;968,2;968,6;968,1;2,7;139,0;6,8;1756,26;0,0;
21/02/2019;2000;33,6;34,5;33,5;31,0;31,0;30,0;14,2;14,6;13,7;967,8;968,2;967,7;2,5;137,0;5,7;1001,50;0,0;
21/02/2019;2100;33,3;34,2;33,3;31,0;32,0;30,0;14,1;14,5;13,9;967,9;967,9;967,7;2,4;160,0;5,8;302,50;0,0;
21/02/2019;2200;32,4;33,3;32,4;34,0;34,0;31,0;14,5;14,5;13,9;968,3;968,3;967,8;1,6;167,0;4,7;0,24;0,0;
21/02/2019;2300;31,5;32,4;31,5;38,0;38,0;34,0;15,4;15,5;14,5;968,6;968,6;968,3;1,9;179,0;4,4;;0,0;
22/02/2019;0000;31,1;31,5;31,1;41,0;41,0;38,0;16,3;16,3;15,3;969,2;969,2;968,6;0,4;197,0;3,3;;0,0;
22/02/2019;0100;30,8;31,1;30,6;40,0;42,0;40,0;15,6;16,6;15,6;969,9;969,9;969,2;0,7;229,0;1,3;;0,0;
22/02/2019;0200;31,0;31,0;30,0;39,0;45,0;39,0;15,3;17,0;15,3;970,1;970,1;969,8;2,2;139,0;4,4;;0,0;
22/02/2019;0300;29,5;31,0;29,5;43,0;43,0;38,0;15,6;15,6;15,1;970,3;970,3;970,1;4,7;128,0;9,3;;0,0;
22/02/2019;0400;28,4;29,5;28,4;48,0;48,0;43,0;16,4;16,4;15,4;970,3;970,4;970,2;4,3;130,0;8,5;;0,0;
22/02/2019;0500;27,5;28,4;27,5;51,0;51,0;47,0;16,5;16,5;15,6;970,5;970,6;970,3;4,2;114,0;9,8;;0,0;
22/02/2019;0600;26,3;27,5;26,3;58,0;58,0;51,0;17,3;17,3;16,5;970,8;970,8;970,5;4,2;123,0;8,9;;0,0;
22/02/2019;0700;25,6;26,4;25,5;61,0;61,0;58,0;17,6;17,6;17,3;970,9;970,9;970,6;3,7;122,0;7,7;;0,0;
22/02/2019;0800;25,2;25,6;25,1;63,0;64,0;61,0;17,6;17,8;17,4;971,6;971,6;970,9;2,5;118,0;7,9;;0,0;
22/02/2019;0900;24,7;25,2;24,7;66,0;66,0;63,0;17,8;17,9;17,5;971,8;971,9;971,6;2,4;132,0;4,8;0,04;0,0;
22/02/2019;1000;24,6;24,9;24,5;65,0;66,0;65,0;17,7;17,9;17,6;972,6;972,6;971,8;3,4;142,0;5,8;177,46;0,0;
22/02/2019;1100;26,1;26,1;24,6;60,0;65,0;60,0;17,8;17,9;17,5;973,2;973,2;972,6;3,3;130,0;6,4;546,28;0,0;
22/02/2019;1200;27,6;28,0;25,5;51,0;60,0;50,0;16,5;17,8;16,3;973,3;973,4;973,2;3,8;130,0;6,8;1658,65;0,0;
22/02/2019;1300;28,4;29,3;27,4;48,0;51,0;46,0;16,4;17,0;15,8;973,0;973,3;973,0;3,5;107,0;9,8;2152,21;0,0;
22/02/2019;1400;30,1;30,1;28,1;44,0;48,0;43,0;16,5;16,8;15,7;972,5;973,0;972,5;2,6;129,0;9,8;2492,59;0,0;
22/02/2019;1500;31,1;31,4;29,3;39,0;45,0;39,0;15,6;16,8;15,1;971,7;972,5;971,7;1,6;102,0;6,1;2508,95;0,0;
22/02/2019;1600;32,7;33,1;30,5;32,0;40,0;31,0;13,7;15,7;12,7;970,5;971,7;970,5;2,5;125,0;6,1;2275,23;0,0;
22/02/2019;1700;33,1;34,4;31,9;32,0;33,0;29,0;14,0;14,4;12,7;969,5;970,5;969,5;2,1;79,0;7,4;2330,47;0,0;
22/02/2019;1800;32,8;33,6;31,9;33,0;34,0;28,0;14,4;14,5;12,3;968,9;969,5;968,9;1,9;69,0;5,3;1150,65;0,0;
22/02/2019;1900;33,7;34,0;32,2;31,0;33,0;31,0;14,3;14,6;13,8;968,4;968,9;968,4;1,9;11,0;4,3;1378,92;0,0;
22/02/2019;2000;33,0;33,9;32,9;31,0;32,0;30,0;13,7;14,4;13,2;968,4;968,5;968,3;1,9;93,0;5,2;724,69;0,0;
22/02/2019;2100;32,2;33,4;32,2;34,0;34,0;30,0;14,2;14,6;13,0;968,8;968,8;968,4;2,1;5,0;6,6;239,83;0,0;
22/02/2019;2200;31,3;32,2;31,3;37,0;37,0;34,0;14,9;14,9;14,2;969,2;969,2;968,8;1,7;360,0;4,1;0,34;0,0;
22/02/2019;2300;30,8;31,2;30,8;38,0;38,0;37,0;14,8;15,0;14,7;969,7;969,7;969,2;0,7;50,0;2,4;;0,0;
23/02/2019;0000;30,3;30,8;29,8;41,0;45,0;38,0;15,7;16,7;14,8;970,5;970,5;969,7;1,4;339,0;2,2;;0,0;
23/02/2019;0100;29,5;30,3;29,5;44,0;44,0;41,0;15,9;16,2;15,3;971,1;971,2;970,5;0,5;7,0;2,3;;0,0;
23/02/2019;0200;29,6;30,2;29,2;41,0;47,0;39,0;15,2;16,7;14,7;971,4;971,5;971,1;1,8;94,0;4,4;;0,0;
23/02/2019;0300;28,9;29,7;28,9;45,0;45,0;41,0;15,7;15,8;15,1;971,2;971,4;971,1;1,6;13,0;3,7;;0,0;
23/02/2019;0400;28,2;28,9;28,2;50,0;50,0;45,0;16,7;16,7;15,6;970,7;971,2;970,7;1,2;55,0;3,3;;0,0;
23/02/2019;0500;27,3;28,2;27,3;57,0;57,0;50,0;17,9;17,9;16,8;970,2;970,7;970,2;1,0;73,0;3,8;;0,0;
23/02/2019;0600;26,9;27,3;26,9;60,0;60,0;57,0;18,4;18,4;17,9;969,9;970,2;969,8;1,4;99,0;3,2;;0,0;
23/02/2019;0700;26,9;27,1;26,8;61,0;62,0;60,0;18,8;18,9;18,4;970,2;970,2;969,8;2,0;100,0;4,6;;0,0;
23/02/2019;0800;26,7;26,9;26,6;62,0;62,0;61,0;18,7;18,8;18,6;970,4;970,4;970,2;2,5;110,0;4,1;;0,0;
23/02/2019;0900;26,2;26,7;26,2;65,0;65,0;62,0;19,2;19,2;18,7;970,8;970,8;970,4;2,7;132,0;5,3;;0,0;
23/02/2019;1000;26,2;26,3;26,1;64,0;66,0;64,0;18,8;19,4;18,8;971,5;971,5;970,8;3,6;127,0;7,1;208,24;0,0;
23/02/2019;1100;26,9;27,0;26,1;59,0;64,0;59,0;18,3;18,9;18,3;972,2;972,2;971,5;3,7;121,0;7,1;448,43;0,0;
23/02/2019;1200;27,4;28,0;26,8;55,0;59,0;54,0;17,7;18,7;17,7;972,3;972,4;972,2;4,5;131,0;7,8;1123,42;0,0;
23/02/2019;1300;28,8;29,0;27,4;50,0;55,0;50,0;17,4;17,9;17,1;972,2;972,3;972,2;4,2;124,0;7,8;1545,26;0,0;
23/02/2019;1400;30,4;30,9;28,8;47,0;50,0;46,0;17,8;18,1;17,2;971,9;972,2;971,9;4,2;119,0;7,7;2321,75;0,0;
23/02/2019;1500;30,4;31,3;29,5;46,0;49,0;44,0;17,4;18,0;17,1;971,1;971,9;971,1;3,6;133,0;7,7;2592,14;0,0;
23/02/2019;1600;32,4;33,2;30,4;40,0;46,0;38,0;17,0;17,8;16,3;969,8;971,0;969,8;4,1;120,0;7,5;2903,96;0,0;
23/02/2019;1700;32,9;33,3;31,2;38,0;42,0;38,0;16,6;17,4;15,8;968,4;969,8;968,4;2,8;138,0;7,2;1737,68;0,0;
23/02/2019;1800;33,9;34,1;31,8;33,0;39,0;33,0;15,4;16,7;15,3;967,1;968,4;967,1;2,9;133,0;6,5;2023,00;0,0;
23/02/2019;1900;34,1;34,6;33,1;34,0;35,0;32,0;15,8;15,9;15,1;966,5;967,1;966,5;2,9;155,0;6,9;1794,46;0,0;
23/02/2019;2000;33,3;34,1;33,2;33,0;35,0;33,0;14,8;16,1;14,7;966,1;966,6;966,1;3,4;117,0;7,3;789,72;0,0;
23/02/2019;2100;32,3;33,3;32,3;38,0;38,0;33,0;16,1;16,2;14,6;966,5;966,5;965,9;4,0;127,0;6,9;251,95;0,0;
23/02/2019;2200;31,7;32,3;31,7;41,0;41,0;38,0;16,7;16,7;16,1;967,3;967,3;966,5;2,2;129,0;6,9;0,91;0,0;
23/02/2019;2300;31,3;31,8;31,3;41,0;41,0;40,0;16,6;16,7;16,3;967,6;967,6;967,3;3,0;147,0;6,5;;0,0;
24/02/2019;0000;31,1;31,3;31,1;41,0;42,0;41,0;16,5;16,6;16,4;968,5;968,5;967,6;2,3;138,0;6,5;;0,0;
24/02/2019;0100;31,0;31,1;30,9;42,0;42,0;41,0;16,4;16,6;16,4;969,6;969,6;968,5;2,0;129,0;4,2;;0,0;
24/02/2019;0200;29,2;30,9;29,0;52,0;53,0;42,0;18,4;18,4;16,4;969,7;969,8;969,5;1,4;17,0;3,9;;0,0;
24/02/2019;0300;24,5;29,8;24,5;78,0;78,0;47,0;20,4;20,6;17,4;970,4;970,4;969,7;4,9;45,0;9,4;;0,0;
24/02/2019;0400;23,5;24,5;23,3;84,0;84,0;78,0;20,7;20,7;20,0;970,3;970,5;970,1;3,3;37,0;8,8;;1,6;
24/02/2019;0500;23,2;23,5;23,0;83,0;86,0;83,0;20,2;20,8;20,2;970,2;970,5;970,1;2,3;59,0;6,4;;3,4;
24/02/2019;0600;21,9;23,3;21,6;86,0;86,0;83,0;19,4;20,6;19,1;970,8;970,8;970,2;1,1;29,0;4,5;;6,0;
24/02/2019;0700;22,5;22,5;21,4;87,0;87,0;85,0;20,3;20,3;18,8;970,4;970,8;970,3;2,5;343,0;3,8;;5,8;
24/02/2019;0800;21,8;22,5;21,8;86,0;87,0;86,0;19,3;20,2;19,3;971,5;971,5;970,4;1,2;19,0;3,8;;4,6;
24/02/2019;0900;21,5;22,1;21,4;88,0;88,0;86,0;19,4;19,8;19,3;971,4;971,6;971,2;1,8;243,0;3,5;;2,8;
24/02/2019;1000;21,4;21,6;21,1;87,0;88,0;87,0;19,1;19,5;18,9;971,4;971,4;971,2;1,5;227,0;3,9;42,26;0,4;
24/02/2019;1100;22,2;22,2;21,3;86,0;87,0;86,0;19,8;19,8;19,0;971,3;972,0;970,9;1,7;199,0;3,9;254,50;0,0;
24/02/2019;1200;23,6;23,6;22,2;81,0;86,0;80,0;20,0;20,3;19,7;971,8;971,8;971,3;1,0;230,0;3,6;741,73;0,0;
24/02/2019;1300;24,9;25,2;23,6;74,0;81,0;73,0;19,9;20,7;19,7;971,8;971,9;971,7;1,6;123,0;3,1;1200,02;0,0;
24/02/2019;1400;27,0;27,3;24,8;67,0;75,0;67,0;20,3;21,5;19,9;971,9;971,9;971,6;2,9;97,0;6,2;2158,31;0,0;
24/02/2019;1500;28,2;28,2;26,4;64,0;70,0;64,0;20,8;21,2;19,9;970,9;971,9;970,9;3,4;54,0;5,7;1663,76;0,0;
24/02/2019;1600;29,6;30,1;27,9;57,0;66,0;54,0;20,2;21,4;19,3;969,3;970,9;969,3;2,5;87,0;5,7;2497,88;0,0;
24/02/2019;1700;30,8;30,9;29,2;49,0;57,0;49,0;18,8;20,4;18,4;968,2;969,3;968,2;1,8;116,0;5,5;2599,36;0,0;
24/02/2019;1800;30,7;31,1;30,1;48,0;54,0;48,0;18,5;20,0;18,5;967,1;968,2;967,1;1,9;109,0;4,6;1927,31;0,0;
24/02/2019;1900;31,8;31,8;30,5;47,0;51,0;46,0;19,1;19,6;18,2;966,4;967,1;966,4;0,8;124,0;4,1;1362,76;0,0;
24/02/2019;2000;31,1;31,9;31,0;49,0;50,0;44,0;19,1;19,5;17,7;966,1;966,4;966,1;1,0;40,0;4,0;744,29;0,0;
24/02/2019;2100;30,7;31,1;30,7;50,0;51,0;46,0;19,1;19,5;18,2;966,9;966,9;966,1;1,1;309,0;3,4;209,28;0,0;
24/02/2019;2200;30,0;30,7;29,9;55,0;56,0;50,0;19,9;20,2;19,0;967,2;967,2;966,9;1,3;308,0;3,0;;0,0;
24/02/2019;2300;29,3;30,0;29,3;59,0;60,0;55,0;20,6;20,7;19,7;967,9;967,9;967,1;1,1;337,0;2,4;;0,0;
25/02/2019;0000;28,8;29,3;28,8;62,0;63,0;59,0;20,9;21,2;20,2;968,5;968,5;967,9;0,2;293,0;1,8;;0,0;
25/02/2019;0100;27,5;28,8;27,5;71,0;71,0;62,0;21,7;21,9;20,7;969,3;969,3;968,5;2,4;350,0;4,6;;0,0;
25/02/2019;0200;27,1;27,5;27,1;70,0;71,0;68,0;21,1;21,7;20,9;969,0;969,4;969,0;1,6;335,0;4,6;;0,0;
25/02/2019;0300;26,4;27,1;26,4;74,0;74,0;69,0;21,3;21,4;20,9;968,8;969,0;968,7;0,5;224,0;2,7;;0,0;
25/02/2019;0400;26,5;26,5;26,2;72,0;75,0;71,0;20,9;21,5;20,7;968,5;968,8;968,4;0,4;239,0;1,4;;0,0;
25/02/2019;0500;26,1;26,5;26,1;76,0;76,0;72,0;21,5;21,5;20,9;968,2;968,5;968,1;0,6;240,0;1,5;;0,0;
25/02/2019;0600;26,1;26,1;25,8;75,0;78,0;75,0;21,3;21,7;21,3;968,2;968,2;968,0;0,3;8,0;1,3;;0,0;
25/02/2019;0700;23,9;26,2;23,9;80,0;80,0;69,0;20,2;21,7;19,5;969,0;969,0;968,2;2,8;203,0;6,7;;0,0;
25/02/2019;0800;23,8;24,0;23,2;85,0;85,0;80,0;21,2;21,2;20,1;969,3;969,3;968,9;1,5;108,0;5,1;;3,4;
25/02/2019;0900;24,2;24,4;23,8;81,0;85,0;81,0;20,8;21,2;20,8;969,6;969,9;969,3;1,0;308,0;4,4;1,05;0,0;
25/02/2019;1000;23,7;24,4;23,7;84,0;84,0;81,0;20,9;21,2;20,6;969,5;969,6;969,3;1,9;214,0;3,4;88,44;0,0;
25/02/2019;1100;24,5;24,7;23,7;79,0;85,0;79,0;20,7;21,1;20,6;971,1;971,2;969,5;0,6;233,0;3,4;280,30;0,0;
25/02/2019;1200;25,1;25,3;24,5;76,0;80,0;76,0;20,6;20,9;20,5;972,3;972,3;971,1;1,9;329,0;3,0;412,60;0,0;
25/02/2019;1300;24,0;25,2;22,8;76,0;81,0;76,0;19,6;21,1;19,2;971,8;972,6;971,8;1,0;287,0;10,2;530,01;0,0;
25/02/2019;1400;25,3;26,2;24,1;75,0;77,0;69,0;20,4;20,9;19,5;971,5;971,8;971,5;1,8;355,0;3,9;1627,82;0,0;
25/02/2019;1500;26,5;26,7;25,3;71,0;75,0;69,0;20,8;20,9;20,2;970,8;971,5;970,8;2,4;22,0;4,8;1371,38;0,0;
25/02/2019;1600;27,0;27,0;26,3;71,0;72,0;69,0;21,2;21,2;20,5;970,0;970,8;970,0;2,6;352,0;4,7;1022,92;0,0;
25/02/2019;1700;28,2;28,4;26,8;61,0;72,0;60,0;19,9;21,4;19,9;968,8;970,0;968,8;2,5;337,0;4,8;1383,14;0,0;
25/02/2019;1800;29,3;29,3;28,2;60,0;63,0;56,0;20,6;20,9;19,4;968,1;968,8;968,1;2,1;345,0;4,1;1559,56;0,0;
25/02/2019;1900;29,0;29,5;28,8;60,0;61,0;57,0;20,5;20,8;19,7;967,8;968,2;967,8;2,1;338,0;4,8;1053,07;0,0;
25/02/2019;2000;28,8;29,3;28,7;60,0;61,0;58,0;20,3;20,9;19,9;967,5;968,0;967,5;1,1;345,0;4,7;616,61;0,0;
25/02/2019;2100;28,4;29,0;28,4;61,0;61,0;58,0;20,1;20,4;19,7;967,3;967,5;967,3;1,9;332,0;3,2;312,38;0,0;
25/02/2019;2200;27,5;28,4;27,5;64,0;64,0;60,0;20,2;20,4;19,8;967,7;967,9;967,3;0,6;339,0;3,6;1,04;0,0;
25/02/2019;2300;26,8;27,5;26,7;68,0;69,0;64,0;20,6;20,6;20,0;968,2;968,3;967,6;0,8;330,0;3,5;;0,0;
26/02/2019;0000;26,2;26,8;26,1;72,0;73,0;68,0;20,8;20,9;20,5;969,5;969,5;968,2;1,0;31,0;2,9;;0,0;
26/02/2019;0100;25,8;26,2;25,8;75,0;75,0;72,0;21,0;21,1;20,6;970,1;970,1;969,5;1,4;355,0;2,9;;0,0;
26/02/2019;0200;25,0;25,8;24,9;78,0;78,0;75,0;21,0;21,0;20,8;969,4;970,1;969,4;0,3;245,0;2,6;;0,0;
26/02/2019;0300;24,7;25,1;24,7;80,0;80,0;78,0;21,1;21,2;20,8;969,2;969,5;969,2;0,0;123,0;1,2;;0,0;
26/02/2019;0400;24,9;25,1;24,6;79,0;81,0;78,0;21,1;21,4;20,9;969,3;969,6;969,2;0,1;246,0;0,9;;0,0;
26/02/2019;0500;24,8;25,0;24,7;80,0;81,0;78,0;21,1;21,3;20,9;968,9;969,3;968,8;1,7;100,0;2,7;;0,0;
26/02/2019;0600;24,9;24,9;24,6;79,0;80,0;78,0;20,9;21,0;20,8;969,7;969,8;968,9;1,6;93,0;2,7;;0,0;
26/02/2019;0700;23,9;24,9;23,9;77,0;80,0;77,0;19,7;21,0;19,7;969,2;970,0;969,2;2,2;132,0;5,4;;0,0;
26/02/2019;0800;23,7;23,9;23,6;79,0;79,0;77,0;19,8;19,8;19,4;969,7;969,7;968,9;0,7;96,0;3,5;;0,0;
26/02/2019;0900;24,0;24,1;23,7;76,0;79,0;76,0;19,5;19,8;19,5;970,4;970,5;969,7;0,2;129,0;3,4;0,15;0,0;
26/02/2019;1000;24,6;24,6;23,9;77,0;78,0;76,0;20,2;20,3;19,5;971,0;971,0;970,4;1,2;93,0;2,5;124,51;0,0;
26/02/2019;1100;27,0;27,1;24,5;66,0;77,0;66,0;20,1;20,7;19,6;971,6;971,7;971,0;0,6;93,0;2,9;752,40;0,0;
26/02/2019;1200;27,5;27,5;26,5;65,0;68,0;64,0;20,2;20,6;19,6;972,0;972,0;971,6;1,3;43,0;3,0;1585,45;0,0;
26/02/2019;1300;28,0;28,6;27,6;64,0;66,0;61,0;20,6;21,0;19,8;972,0;972,0;971,8;1,9;329,0;4,5;1899,91;0,0;
26/02/2019;1400;28,8;29,3;27,9;61,0;65,0;59,0;20,6;21,6;20,1;971,5;972,0;971,5;1,5;359,0;4,3;2198,74;0,0;
26/02/2019;1500;31,4;31,4;28,6;51,0;62,0;50,0;19,9;21,4;19,3;970,6;971,5;970,6;2,0;36,0;10,7;2624,85;0,0;
26/02/2019;1600;31,4;32,1;30,7;51,0;52,0;47,0;20,1;20,2;18,5;969,4;970,6;969,4;1,5;144,0;4,2;2150,32;0,0;
