ano;mes;dia;Precipitacao;TempMedia;TempMaxima;TempMinima;URMedia
1997.0;12.0;26.0;45.3;26.88;32.0;20.0;
1997.0;12.0;27.0;33.3;20.48;28.0;17.4;
1997.0;12.0;28.0;34.9;18.92;21.3;17.0;
1997.0;12.0;29.0;2.4;22.52;29.9;17.6;
1997.0;12.0;30.0;42.8;20.52;22.8;19.4;
1997.0;12.0;31.0;10.5;20.82;25.8;16.7;
1998.0;1.0;1.0;1.6;21.54;26.8;18.0;
1998.0;1.0;2.0;7.4;20.66;25.0;17.5;
1998.0;1.0;3.0;0.0;21.72;25.1;18.5;
1998.0;1.0;4.0;0.0;23.06;28.8;19.5;
1998.0;1.0;5.0;1.1;23.9;29.0;20.5;
1998.0;1.0;6.0;3.1;22.2;26.2;20.0;
1998.0;1.0;7.0;33.2;15.6;20.4;14.0;
1998.0;1.0;8.0;1.5;15.42;21.0;10.5;
1998.0;1.0;9.0;0.0;18.1;23.9;11.5;
1998.0;1.0;10.0;0.0;20.66;26.0;14.5;
1998.0;1.0;11.0;0.0;22.2;27.6;16.7;
1998.0;1.0;12.0;0.0;21.74;28.1;18.6;
1998.0;1.0;13.0;7.0;22.36;27.0;17.8;
1998.0;1.0;14.0;0.0;22.66;29.2;18.9;
1998.0;1.0;15.0;5.2;20.58;23.9;19.0;
1998.0;1.0;16.0;27.4;20.42;24.5;17.6;
1998.0;1.0;17.0;1.0;21.48;26.8;16.9;
1998.0;1.0;18.0;0.4;17.5;22.15;15.3;
1998.0;1.0;19.0;0.0;20.78;26.2;14.5;
1998.0;1.0;20.0;0.0;25.86;31.9;19.3;
1998.0;1.0;21.0;0.0;26.8;32.5;21.3;
1998.0;1.0;22.0;0.0;22.44;28.0;20.0;
1998.0;1.0;23.0;11.5;20.3;23.0;18.5;
1998.0;1.0;24.0;15.1;21.4;24.0;19.4;
1998.0;1.0;25.0;16.6;20.94;25.6;19.2;
1998.0;1.0;26.0;0.5;21.0;23.0;19.0;
1998.0;1.0;27.0;10.0;25.46;31.1;19.0;
1998.0;1.0;28.0;0.0;24.34;30.0;21.5;
1998.0;1.0;29.0;5.5;19.72;23.6;17.5;
1998.0;1.0;30.0;0.0;21.68;26.0;19.0;
1998.0;1.0;31.0;22.8;21.62;26.9;18.5;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
1998.0;3.0;3.0;0.0;21.96;27.0;18.0;
1998.0;3.0;4.0;0.0;24.22;30.1;19.6;
1998.0;3.0;5.0;0.0;25.58;31.0;21.9;
1998.0;3.0;6.0;0.0;24.36;30.8;21.5;
1998.0;3.0;7.0;5.4;25.24;30.0;21.8;
1998.0;3.0;8.0;0.0;24.02;30.0;21.5;
1998.0;3.0;9.0;0.0;24.46;31.1;20.0;
1998.0;3.0;10.0;0.3;20.48;27.0;17.2;
1998.0;3.0;11.0;8.8;14.46;19.0;11.3;
1998.0;3.0;12.0;0.0;16.84;19.8;14.5;
1998.0;3.0;13.0;13.8;19.66;23.1;16.6;
1998.0;3.0;14.0;33.4;16.38;19.2;15.4;
1998.0;3.0;15.0;3.2;15.48;20.1;13.5;
1998.0;3.0;16.0;0.0;16.02;22.0;11.7;
1998.0;3.0;17.0;0.0;16.76;20.1;14.0;
1998.0;3.0;18.0;6.9;18.28;21.0;15.5;
1998.0;3.0;19.0;8.9;19.66;23.3;17.2;
1998.0;3.0;20.0;0.0;18.44;23.0;16.9;
1998.0;3.0;21.0;0.0;18.22;25.0;13.5;
1998.0;3.0;22.0;0.0;19.6;24.0;15.5;
1998.0;3.0;23.0;28.0;20.08;25.1;17.3;
1998.0;3.0;24.0;0.0;19.36;26.0;17.2;
1998.0;3.0;25.0;1.9;12.7;17.2;11.1;
1998.0;3.0;26.0;0.0;11.4;18.0;7.6;
1998.0;3.0;27.0;0.0;15.88;20.6;9.3;
1998.0;3.0;28.0;12.9;17.52;22.8;13.5;
1998.0;3.0;29.0;0.0;16.2;21.0;13.5;
1998.0;3.0;30.0;0.0;16.34;22.0;13.0;
1998.0;3.0;31.0;0.0;18.24;24.4;13.5;
1998.0;4.0;1.0;0.0;14.62;17.9;13.3;
1998.0;4.0;2.0;0.0;12.74;19.0;8.5;
1998.0;4.0;3.0;0.0;13.14;19.4;7.5;
1998.0;4.0;4.0;0.0;15.62;23.0;9.5;
1998.0;4.0;5.0;0.0;17.04;22.8;11.2;
1998.0;4.0;6.0;0.0;18.7;22.9;14.6;
1998.0;4.0;7.0;11.1;18.52;22.0;16.5;
1998.0;4.0;8.0;0.0;16.42;21.8;14.1;
1998.0;4.0;9.0;0.0;14.78;21.1;10.9;
1998.0;4.0;10.0;0.0;20.22;27.7;12.8;
1998.0;4.0;11.0;0.0;19.98;23.3;19.0;
1998.0;4.0;12.0;59.4;21.48;26.8;18.0;
1998.0;4.0;13.0;2.6;21.4;25.0;18.3;
1998.0;4.0;14.0;0.0;21.88;24.9;20.5;
1998.0;4.0;15.0;3.4;20.52;23.0;19.4;
1998.0;4.0;16.0;0.0;19.8;22.2;17.8;
1998.0;4.0;17.0;2.6;17.58;20.3;16.4;
1998.0;4.0;18.0;1.2;13.58;16.4;12.0;
1998.0;4.0;19.0;4.3;13.54;17.4;12.1;
1998.0;4.0;20.0;0.3;15.34;21.3;12.2;
1998.0;4.0;21.0;0.0;17.54;21.4;13.0;
1998.0;4.0;22.0;0.4;17.6;19.4;16.5;
1998.0;4.0;23.0;16.7;16.52;18.6;15.8;
1998.0;4.0;24.0;10.7;16.58;19.5;15.4;
1998.0;4.0;25.0;0.9;16.28;21.0;14.5;
1998.0;4.0;26.0;0.0;17.24;23.2;12.6;
1998.0;4.0;27.0;0.0;16.32;18.0;14.8;
1998.0;4.0;28.0;30.9;17.16;20.1;15.9;
1998.0;4.0;29.0;28.7;11.82;15.9;10.5;
1998.0;4.0;30.0;5.8;12.2;14.0;10.8;
1998.0;5.0;1.0;2.5;11.82;14.0;10.9;
1998.0;5.0;2.0;0.4;11.88;16.0;10.5;
1998.0;5.0;3.0;0.0;11.6;17.1;7.9;
1998.0;5.0;4.0;0.0;11.58;15.4;9.8;
1998.0;5.0;5.0;0.0;11.2;16.2;8.0;
1998.0;5.0;6.0;0.0;11.2;16.0;8.0;
1998.0;5.0;7.0;0.0;12.84;20.0;7.4;
1998.0;5.0;8.0;0.0;16.2;22.4;11.2;
1998.0;5.0;9.0;0.0;15.6;21.4;10.9;
1998.0;5.0;10.0;0.0;17.28;22.3;12.6;
1998.0;5.0;11.0;0.0;19.4;24.4;14.5;
1998.0;5.0;12.0;0.0;17.66;20.3;16.0;
1998.0;5.0;13.0;25.0;16.6;18.0;16.1;
1998.0;5.0;14.0;41.3;16.02;17.7;14.6;
1998.0;5.0;15.0;1.3;15.04;17.2;14.1;
1998.0;5.0;16.0;0.9;11.6;14.1;10.7;
1998.0;5.0;17.0;46.0;10.98;12.9;10.4;
1998.0;5.0;18.0;4.0;11.14;17.9;7.0;
1998.0;5.0;19.0;0.0;14.12;19.0;10.4;
1998.0;5.0;20.0;0.0;14.56;19.5;11.5;
1998.0;5.0;21.0;0.0;15.28;21.0;11.4;
1998.0;5.0;22.0;0.0;17.24;22.1;14.3;
1998.0;5.0;23.0;0.0;17.9;23.0;14.2;
1998.0;5.0;24.0;0.0;18.22;23.8;15.5;
1998.0;5.0;25.0;0.0;20.1;24.3;17.0;
1998.0;5.0;26.0;32.6;14.8;20.6;12.2;
1998.0;5.0;27.0;3.8;11.66;14.8;10.5;
1998.0;5.0;28.0;2.6;10.32;13.2;9.3;
1998.0;5.0;29.0;0.0;12.66;18.0;8.1;
1998.0;5.0;30.0;0.6;11.72;13.6;11.0;
1998.0;5.0;31.0;6.8;10.04;13.2;8.7;
1998.0;6.0;1.0;0.0;10.42;15.9;7.3;
1998.0;6.0;2.0;0.0;9.7;14.0;7.0;
1998.0;6.0;3.0;0.0;10.18;15.5;7.0;
1998.0;6.0;4.0;0.0;9.84;15.9;6.5;
1998.0;6.0;5.0;0.0;11.96;19.0;7.3;
1998.0;6.0;6.0;0.0;15.62;21.4;9.9;
1998.0;6.0;7.0;0.0;17.82;23.0;13.0;
1998.0;6.0;8.0;0.0;18.68;21.4;15.5;
1998.0;6.0;9.0;0.0;18.5;22.0;16.3;
1998.0;6.0;10.0;0.0;15.46;19.0;14.4;
1998.0;6.0;11.0;17.4;10.36;14.8;8.6;
1998.0;6.0;12.0;7.5;8.62;12.0;6.5;
1998.0;6.0;13.0;0.0;9.72;11.8;8.0;
1998.0;6.0;14.0;0.0;12.42;16.9;8.1;
1998.0;6.0;15.0;1.7;16.28;20.0;12.6;
1998.0;6.0;16.0;0.0;14.68;21.9;12.0;
1998.0;6.0;17.0;17.7;9.14;13.0;7.5;
1998.0;6.0;18.0;0.0;8.74;12.6;6.0;
1998.0;6.0;19.0;0.0;9.74;14.9;7.4;
1998.0;6.0;20.0;0.0;9.2;14.0;6.1;
1998.0;6.0;21.0;0.0;10.5;17.5;7.4;
1998.0;6.0;22.0;0.0;13.2;19.5;8.0;
1998.0;6.0;23.0;22.0;12.72;14.8;11.5;
1998.0;6.0;24.0;35.8;7.56;11.8;6.0;
1998.0;6.0;25.0;0.5;7.64;13.0;5.4;
1998.0;6.0;26.0;0.0;9.76;15.2;6.2;
1998.0;6.0;27.0;0.0;10.54;17.4;6.7;
1998.0;6.0;28.0;0.0;14.04;20.0;8.0;
1998.0;6.0;29.0;0.0;18.32;23.8;13.0;
1998.0;6.0;30.0;0.0;19.52;24.0;16.0;
1998.0;7.0;1.0;0.0;15.34;20.4;12.6;
1998.0;7.0;2.0;22.7;11.8;15.8;10.6;
1998.0;7.0;3.0;0.0;14.66;21.2;9.0;
1998.0;7.0;4.0;0.0;16.04;22.1;11.5;
1998.0;7.0;5.0;0.0;17.56;22.9;12.4;
1998.0;7.0;6.0;0.0;19.22;23.0;15.9;
1998.0;7.0;7.0;0.4;15.72;20.1;13.4;
1998.0;7.0;8.0;37.4;10.12;13.8;8.4;
1998.0;7.0;9.0;3.1;6.72;8.5;5.5;
1998.0;7.0;10.0;1.3;8.48;13.8;6.4;
1998.0;7.0;11.0;0.0;8.94;15.0;4.9;
1998.0;7.0;12.0;0.0;10.28;17.1;5.9;
1998.0;7.0;13.0;0.0;11.38;18.0;7.5;
1998.0;7.0;14.0;0.0;13.58;19.9;8.4;
1998.0;7.0;15.0;0.0;13.86;19.0;10.7;
1998.0;7.0;16.0;0.0;15.56;22.5;9.9;
1998.0;7.0;17.0;0.0;18.12;21.1;14.5;
1998.0;7.0;18.0;26.4;12.84;19.5;10.3;
1998.0;7.0;19.0;1.2;12.86;19.8;8.6;
1998.0;7.0;20.0;0.0;15.72;20.8;11.0;
1998.0;7.0;21.0;5.1;14.92;18.0;13.5;
1998.0;7.0;22.0;0.8;13.56;16.9;11.5;
1998.0;7.0;23.0;6.8;14.14;15.0;13.0;
1998.0;7.0;24.0;32.0;16.82;21.0;14.4;
1998.0;7.0;25.0;0.0;14.68;18.0;12.8;
1998.0;7.0;26.0;6.7;12.6;16.2;11.0;
1998.0;7.0;27.0;0.0;12.24;17.3;9.4;
1998.0;7.0;28.0;0.0;13.54;18.6;10.5;
1998.0;7.0;29.0;23.2;9.24;13.6;7.7;
1998.0;7.0;30.0;0.0;8.36;16.6;3.6;
1998.0;7.0;31.0;0.0;12.0;16.4;8.3;
1998.0;8.0;1.0;20.9;13.58;16.9;12.5;
1998.0;8.0;2.0;4.5;12.22;13.8;11.6;
1998.0;8.0;3.0;2.5;12.02;15.8;10.75;
1998.0;8.0;4.0;0.0;12.44;15.2;10.1;
1998.0;8.0;5.0;0.3;12.52;16.0;11.2;
1998.0;8.0;6.0;0.0;11.08;14.1;9.95;
1998.0;8.0;7.0;1.8;11.7;16.0;9.75;
1998.0;8.0;8.0;0.0;14.94;20.6;11.85;
1998.0;8.0;9.0;0.0;15.06;21.0;12.25;
1998.0;8.0;10.0;3.5;16.36;20.9;13.95;
1998.0;8.0;11.0;0.0;14.28;19.2;12.5;
1998.0;8.0;12.0;0.9;11.68;16.8;10.4;
1998.0;8.0;13.0;0.3;12.56;16.2;10.899.999.999.999.900;
1998.0;8.0;14.0;0.9;13.68;15.0;12.600.000.000.000.000;
1998.0;8.0;15.0;95.8;13.78;15.5;12.8;
1998.0;8.0;16.0;1.3;14.34;20.0;11.95;
1998.0;8.0;17.0;3.4;16.04;20.2;14.2;
1998.0;8.0;18.0;20.3;15.04;16.4;14.2;
1998.0;8.0;19.0;3.6;16.94;21.0;15.05;
1998.0;8.0;20.0;0.0;12.92;16.8;10.8;
1998.0;8.0;21.0;9.0;10.02;11.3;9.2;
1998.0;8.0;22.0;14.6;12.2;16.0;10.3;
1998.0;8.0;23.0;0.0;17.9;24.8;13.35;
1998.0;8.0;24.0;0.0;19.42;26.0;17.5;
1998.0;8.0;25.0;0.3;15.0;17.6;13.2;
1998.0;8.0;26.0;11.5;14.26;18.0;12.6;
1998.0;8.0;27.0;13.2;8.68;12.6;7.6;
1998.0;8.0;28.0;1.0;9.78;15.6;6.85;
1998.0;8.0;29.0;0.0;10.88;15.9;8.75;
1998.0;8.0;30.0;0.0;8.5;14.6;6.35;
1998.0;8.0;31.0;0.0;12.32;19.9;7.05;
1998.0;9.0;1.0;0.0;16.98;24.0;9.5;
1998.0;9.0;2.0;0.0;19.96;26.0;14.2;
1998.0;9.0;3.0;0.0;16.74;21.6;15.2;
1998.0;9.0;4.0;7.8;11.68;15.6;9.8;
1998.0;9.0;5.0;0.9;9.9;11.0;8.5;
1998.0;9.0;6.0;0.5;14.58;20.1;9.0;
1998.0;9.0;7.0;6.7;14.74;15.8;13.9;
1998.0;9.0;8.0;7.9;13.4;15.9;12.5;
1998.0;9.0;9.0;0.0;11.54;17.0;9.5;
1998.0;9.0;10.0;0.0;14.8;22.3;8.4;
1998.0;9.0;11.0;0.0;18.48;26.0;13.5;
1998.0;9.0;12.0;3.0;17.64;21.0;15.6;
1998.0;9.0;13.0;40.6;10.68;15.6;8.3;
1998.0;9.0;14.0;2.0;8.98;13.2;5.0;
1998.0;9.0;15.0;1.8;10.14;16.2;7.5;
1998.0;9.0;16.0;0.0;15.3;22.0;9.3;
1998.0;9.0;17.0;0.0;16.58;22.9;12.0;
1998.0;9.0;18.0;77.8;11.38;16.8;9.5;
1998.0;9.0;19.0;4.6;10.08;12.0;9.0;
1998.0;9.0;20.0;9.2;10.84;12.9;9.0;
1998.0;9.0;21.0;17.2;9.58;13.0;8.5;
1998.0;9.0;22.0;0.4;11.64;18.1;6.4;
1998.0;9.0;23.0;0.0;13.5;19.0;10.0;
1998.0;9.0;24.0;0.0;15.04;20.0;12.2;
1998.0;9.0;25.0;0.4;15.88;21.0;13.0;
1998.0;9.0;26.0;0.0;16.94;20.0;12.5;
1998.0;9.0;27.0;8.0;17.0;20.0;15.8;
1998.0;9.0;28.0;0.0;11.66;17.1;7.5;
1998.0;9.0;29.0;0.5;11.9;17.0;8.3;
1998.0;9.0;30.0;0.0;11.08;14.2;7.1;
1998.0;10.0;1.0;0.0;15.54;20.6;12.95;
1998.0;10.0;2.0;0.0;17.02;22.2;14.85;
1998.0;10.0;3.0;1.3;16.82;19.8;15.65;
1998.0;10.0;4.0;1.3;21.08;26.9;16.75;
1998.0;10.0;5.0;16.1;16.18;22.5;14.399.999.999.999.900;
1998.0;10.0;6.0;0.0;12.86;17.0;10.85;
1998.0;10.0;7.0;0.0;13.78;20.8;10.85;
1998.0;10.0;8.0;0.0;13.96;15.8;12.5;
1998.0;10.0;9.0;0.4;16.88;22.5;14.15;
1998.0;10.0;10.0;0.0;17.62;25.1;14.5;
1998.0;10.0;11.0;0.0;17.52;21.9;15.649.999.999.999.900;
1998.0;10.0;12.0;0.0;17.74;22.4;15.600.000.000.000.000;
1998.0;10.0;13.0;0.0;17.66;23.5;14.850.000.000.000.000;
1998.0;10.0;14.0;0.0;17.24;22.2;14.9;
1998.0;10.0;15.0;0.0;18.56;23.4;16.35;
1998.0;10.0;16.0;3.9;15.18;18.2;13.5;
1998.0;10.0;17.0;29.8;13.66;16.6;12.5;
1998.0;10.0;18.0;0.0;13.72;19.0;11.5;
1998.0;10.0;19.0;0.0;16.24;24.0;12.6;
1998.0;10.0;20.0;0.0;18.7;25.8;14.05;
1998.0;10.0;21.0;0.0;19.54;26.9;15.8;
1998.0;10.0;22.0;0.0;22.76;29.1;17.75;
1998.0;10.0;23.0;0.0;18.04;26.2;13.5;
1998.0;10.0;24.0;15.0;11.38;13.9;10.15;
1998.0;10.0;25.0;0.0;13.5;16.6;11.649.999.999.999.900;
1998.0;10.0;26.0;9.9;16.96;20.5;14.65;
1998.0;10.0;27.0;0.8;17.18;21.0;15.85;
1998.0;10.0;28.0;5.0;19.9;25.8;17.1;
1998.0;10.0;29.0;0.0;15.68;20.9;13.6;
1998.0;10.0;30.0;0.0;16.32;22.6;13.45;
1998.0;10.0;31.0;0.0;15.5;20.1;13.5;
1998.0;11.0;1.0;0.0;13.02;19.0;8.7;
1998.0;11.0;2.0;0.0;14.32;22.2;8.9;
1998.0;11.0;3.0;0.0;14.0;15.5;11.5;
1998.0;11.0;4.0;24.9;17.26;21.4;13.5;
1998.0;11.0;5.0;0.1;19.18;24.2;15.1;
1998.0;11.0;6.0;0.0;20.76;27.0;14.6;
1998.0;11.0;7.0;8.0;18.76;23.8;16.4;
1998.0;11.0;8.0;2.2;14.78;18.8;13.25;
1998.0;11.0;9.0;0.0;14.56;20.9;10.5;
1998.0;11.0;10.0;0.0;14.52;17.0;12.4;
1998.0;11.0;11.0;2.4;17.0;23.0;12.4;
1998.0;11.0;12.0;0.0;19.4;25.6;13.4;
1998.0;11.0;13.0;0.0;21.04;27.5;14.8;
1998.0;11.0;14.0;0.0;21.92;28.0;15.8;
1998.0;11.0;15.0;0.0;23.22;29.0;16.5;
1998.0;11.0;16.0;0.0;22.68;28.2;17.5;
1998.0;11.0;17.0;25.1;18.76;26.0;16.0;
1998.0;11.0;18.0;9.8;12.44;16.0;11.5;
1998.0;11.0;19.0;0.5;15.66;22.1;9.0;
1998.0;11.0;20.0;0.0;19.02;25.0;13.9;
1998.0;11.0;21.0;0.0;18.72;26.1;13.8;
1998.0;11.0;22.0;0.0;19.68;27.0;15.7;
1998.0;11.0;23.0;0.0;21.24;28.8;15.0;
1998.0;11.0;24.0;0.0;19.88;27.1;16.5;
1998.0;11.0;25.0;7.5;20.04;25.0;18.0;
1998.0;11.0;26.0;0.0;15.64;21.0;12.5;
1998.0;11.0;27.0;0.0;19.24;27.9;11.4;
1998.0;11.0;28.0;0.0;22.58;29.9;16.5;
1998.0;11.0;29.0;0.0;19.48;23.9;16.1;
1998.0;11.0;30.0;0.0;18.78;25.0;13.8;
1998.0;12.0;1.0;0.0;20.92;28.5;15.1;
1998.0;12.0;2.0;0.0;23.02;29.6;17.5;
1998.0;12.0;3.0;0.0;20.4;25.5;18.2;
1998.0;12.0;4.0;2.7;20.66;23.0;19.0;
1998.0;12.0;5.0;11.6;18.98;24.0;16.3;
1998.0;12.0;6.0;0.2;15.68;18.2;14.2;
1998.0;12.0;7.0;1.7;18.04;25.0;11.3;
1998.0;12.0;8.0;0.0;22.52;30.0;15.3;
1998.0;12.0;9.0;19.7;18.36;22.6;15.5;
1998.0;12.0;10.0;0.0;17.04;18.1;15.7;
1998.0;12.0;11.0;26.4;20.44;25.8;17.2;
1998.0;12.0;12.0;4.2;19.74;25.5;16.6;
1998.0;12.0;13.0;3.5;22.44;27.9;17.6;
1998.0;12.0;14.0;0.0;22.68;29.9;19.5;
1998.0;12.0;15.0;0.7;18.72;21.0;17.5;
1998.0;12.0;16.0;0.0;20.5;25.4;16.5;
1998.0;12.0;17.0;8.9;14.8;19.5;13.4;
1998.0;12.0;18.0;3.8;15.2;20.2;12.0;
1998.0;12.0;19.0;0.0;17.58;22.9;11.5;
1998.0;12.0;20.0;0.0;21.16;28.3;14.5;
1998.0;12.0;21.0;0.0;19.42;22.200.000.000.000.000;18.4;
1998.0;12.0;22.0;6.6;15.16;19.0;13.6;
1998.0;12.0;23.0;2.8;15.8;21.6;11.1;
1998.0;12.0;24.0;0.0;19.46;26.9;12.6;
1998.0;12.0;25.0;0.0;21.84;28.0;16.8;
1998.0;12.0;26.0;0.0;22.44;29.1;17.5;
1998.0;12.0;27.0;0.0;23.16;30.0;18.2;
1998.0;12.0;28.0;3.7;22.14;29.5;19.2;
1998.0;12.0;29.0;14.3;20.86;26.0;18.0;
1998.0;12.0;30.0;0.0;19.86;24.6;15.6;
1998.0;12.0;31.0;0.0;21.48;26.8;16.8;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
;;;0.0;;;;
1999.0;1.0;31.0;0.0;22.58;28.6;19.0;
1999.0;2.0;1.0;0.5;24.0;31.4;17.0;
1999.0;2.0;2.0;20.3;17.5;25.8;13.7;
1999.0;2.0;3.0;0.0;22.64;29.5;14.3;
1999.0;2.0;4.0;0.0;22.92;28.6;20.5;
1999.0;2.0;5.0;0.0;21.72;29.2;18.8;
1999.0;2.0;6.0;0.0;24.54;31.2;19.0;
1999.0;2.0;7.0;2.9;21.84;29.0;18.6;
1999.0;2.0;8.0;17.3;16.72;18.6;16.0;
1999.0;2.0;9.0;6.1;15.88;18.0;15.0;
1999.0;2.0;10.0;1.5;18.46;24.0;14.1;
1999.0;2.0;11.0;0.0;18.56;23.6;15.6;
1999.0;2.0;12.0;0.0;19.96;26.4;14.6;
1999.0;2.0;13.0;0.0;20.7;26.0;17.5;
1999.0;2.0;14.0;21.5;19.76;23.8;17.3;
1999.0;2.0;15.0;0.0;20.82;26.8;15.6;
1999.0;2.0;16.0;0.0;20.14;23.5;18.4;
1999.0;2.0;17.0;15.5;19.76;22.9;17.5;
1999.0;2.0;18.0;0.0;19.68;25.0;16.6;
1999.0;2.0;19.0;0.0;19.94;25.9;14.6;
1999.0;2.0;20.0;0.0;21.44;26.1;18.0;
1999.0;2.0;21.0;0.2;20.92;25.8;17.6;
1999.0;2.0;22.0;4.4;20.78;25.4;16.9;
1999.0;2.0;23.0;0.0;22.02;26.9;17.8;
1999.0;2.0;24.0;0.0;20.44;26.0;18.0;
1999.0;2.0;25.0;8.6;20.2;25.2;16.6;
1999.0;2.0;26.0;0.0;20.22;25.0;16.5;
1999.0;2.0;27.0;0.2;21.64;26.4;18.0;
1999.0;2.0;28.0;0.0;22.46;28.1;17.8;
1999.0;3.0;1.0;0.0;24.5;31.1;20.3;70.75
1999.0;3.0;2.0;0.0;25.22;31.9;21.5;72.0
1999.0;3.0;3.0;0.0;23.7;29.0;21.5;76.5
1999.0;3.0;4.0;1.9;23.24;29.2;20.0;72.75
1999.0;3.0;5.0;0.0;23.04;29.2;19.5;70.0
1999.0;3.0;6.0;0.0;23.42;30.1;19.4;71.5
1999.0;3.0;7.0;0.0;24.2;31.2;20.0;66.75
1999.0;3.0;8.0;0.0;24.0;31.2;20.4;71.25
1999.0;3.0;9.0;0.0;23.48;29.5;21.3;73.75
1999.0;3.0;10.0;0.0;22.76;28.2;20.6;85.5
1999.0;3.0;11.0;2.3;18.04;21.4;16.8;88.75
1999.0;3.0;12.0;1.7;18.26;23.2;15.5;81.0
1999.0;3.0;13.0;0.0;18.64;24.6;14.6;72.5
1999.0;3.0;14.0;0.0;19.72;26.2;15.7;70.25
1999.0;3.0;15.0;0.0;20.66;26.0;17.0;71.25
1999.0;3.0;16.0;0.0;21.66;29.2;17.5;71.25
1999.0;3.0;17.0;0.0;22.28;28.5;17.3;68.75
1999.0;3.0;18.0;0.0;22.96;30.2;18.2;65.75
1999.0;3.0;19.0;0.0;23.86;30.8;18.0;61.75
1999.0;3.0;20.0;0.0;21.88;29.1;19.45;85.25
1999.0;3.0;21.0;8.3;19.66;21.4;18.9;97.25
1999.0;3.0;22.0;4.9;20.56;26.0;17.4;84.75
1999.0;3.0;23.0;0.0;21.92;29.0;18.7;76.75
1999.0;3.0;24.0;21.5;23.16;29.0;18.6;73.0
1999.0;3.0;25.0;0.0;22.4;28.0;20.2;82.75
1999.0;3.0;26.0;0.0;21.28;27.2;18.5;86.75
1999.0;3.0;27.0;0.0;20.38;25.0;17.5;91.25
1999.0;3.0;28.0;0.0;21.38;29.4;18.0;87.0
1999.0;3.0;29.0;17.9;17.28;20.6;16.0;98.5
1999.0;3.0;30.0;2.5;16.52;21.0;14.4;81.0
1999.0;3.0;31.0;0.2;16.56;19.0;14.2;90.5
1999.0;4.0;1.0;3.4;16.24;18.0;15.4;98.75
1999.0;4.0;2.0;29.4;19.82;27.4;15.5;89.0
1999.0;4.0;3.0;55.0;20.82;25.6;18.1;91.0
1999.0;4.0;4.0;0.0;24.26;29.7;19.0;67.5
1999.0;4.0;5.0;0.0;22.22;28.0;20.2;81.0
1999.0;4.0;6.0;3.0;16.44;20.2;15.2;96.5
1999.0;4.0;7.0;1.1;13.56;15.2;13.0;100.0
1999.0;4.0;8.0;23.6;13.34;15.4;12.5;93.0
1999.0;4.0;9.0;0.2;14.38;19.0;11.1;82.25
1999.0;4.0;10.0;0.0;16.16;21.2;12.6;81.25
1999.0;4.0;11.0;10.0;15.96;17.5;14.1;90.75
1999.0;4.0;12.0;3.7;17.88;19.6;16.4;90.0
1999.0;4.0;13.0;6.1;15.04;20.0;12.2;76.75
1999.0;4.0;14.0;0.0;18.36;23.0;12.4;73.75
1999.0;4.0;15.0;0.0;16.76;20.2;15.4;91.75
1999.0;4.0;16.0;5.3;8.24;15.4;4.4;92.5
1999.0;4.0;17.0;14.7;6.46;11.0;3.5;72.75
1999.0;4.0;18.0;0.0;9.42;13.0;5.5;76.75
1999.0;4.0;19.0;0.0;12.22;16.9;10.0;76.75
1999.0;4.0;20.0;0.0;12.96;18.9;8.9;74.25
1999.0;4.0;21.0;0.0;14.92;21.4;10.0;74.75
1999.0;4.0;22.0;0.0;17.6;25.8;13.6;79.75
1999.0;4.0;23.0;0.0;19.62;26.4;13.7;72.25
1999.0;4.0;24.0;0.0;17.34;22.0;15.2;87.0
1999.0;4.0;25.0;0.0;15.6;21.9;12.9;88.0
1999.0;4.0;26.0;0.0;17.1;22.6;13.3;83.5
1999.0;4.0;27.0;0.0;16.9;23.2;13.5;81.25
1999.0;4.0;28.0;0.0;16.16;19.0;14.1;84.0
1999.0;4.0;29.0;3.2;16.88;21.4;15.4;97.0
1999.0;4.0;30.0;0.0;15.36;21.2;13.0;87.5
1999.0;5.0;1.0;0.0;17.12;24.2;13.5;78.75
1999.0;5.0;2.0;0.0;19.5;26.2;14.5;68.75
1999.0;5.0;3.0;0.0;19.2;24.9;15.3;59.0
